,M1_init,M2_init,q_init,P_init,FeH_init,stability,P_final,q_final,M1_final,M2_final,product
2708,1.60112690540187,0.46542501168865397,3.4401393676559504,7.603082836142731,-0.24898969126786702,merger,0.0,0.0,0.0,0.0,merger
2709,3.82205269786223,1.8139550188629,2.10702727361902,71.09745769184241,-0.743220786191645,stable,90.29991912841797,0.08459450304508209,0.5015854835510254,1.9644827842712402,HB
2710,1.43313397135669,1.28969254999974,1.11122140804565,17.4385444626054,0.324737164501912,stable,419.75909423828125,0.24333328008651733,0.3636389672756195,1.312760353088379,He-WD
2711,0.928415381626606,0.7256794908832871,1.27937387412803,63.4174503602441,-0.8734055892118741,stable,39.760066986083984,0.5727267861366272,0.3825138211250305,0.7354090213775635,He-WD
2712,1.99312426405164,0.428512993139275,4.651257478682419,10.809973354677698,-0.9845615980320691,merger,0.0,0.0,0.0,0.0,merger
2713,1.17385231708322,0.6746092619638139,1.7400477332109099,234.01442220042802,-0.485916844374201,stable,584.5520629882812,0.6379658579826355,0.42340970039367676,0.6669307351112366,He-WD
2714,1.7088981762031998,1.1180821749673302,1.5284191220141201,205.642685831981,-0.22588306210474302,stable,1066.7154541015625,0.39509063959121704,0.47427836060523987,1.1378722190856934,sdB
2715,2.1493602242850303,0.9752000717716691,2.20401975604886,7.89307714996447,-0.47454046848458603,merger,0.0,0.0,0.0,0.0,merger
2716,1.44318613162801,0.182934279300394,7.8890962215899005,195.65674170951002,-0.079636900091107,merger,0.0,0.0,0.0,0.0,merger
2717,1.8113952704298601,0.12433086213902099,14.569152334876001,23.7187878521165,0.2975760506537,merger,0.0,0.0,0.0,0.0,merger
2718,2.09165175366472,1.18832874146845,1.7601625549172601,7.216303589117769,0.444764397000721,merger,0.0,0.0,0.0,0.0,merger
2719,1.93763860424864,0.81688748589836,2.37197733800237,33.288383936196105,-0.659214915517348,merger,0.0,0.0,0.0,0.0,merger
2720,1.1203214109759498,0.15577170866804,7.19207242801342,40.619943849811705,-0.43015617813650103,merger,0.0,0.0,0.0,0.0,merger
2721,2.99320794246365,1.8041517881671798,1.6590665830309201,11.2950852422038,0.08581851320336702,stable,24.3710880279541,0.19259771704673767,0.4530102014541626,1.8043828010559082,HB
2722,1.1965085172693701,1.11448607535126,1.0735966502697298,67.9652728277852,-0.548283062183842,stable,369.79034423828125,0.38307011127471924,0.38764438033103943,1.0950387716293335,He-WD
2723,1.6698097054576,1.55625738256614,1.07296500191005,4.06275371215672,-0.186671076060161,stable,309.76544189453125,0.2594640851020813,0.3766014873981476,1.5361095666885376,He-WD
2724,0.997596520608174,0.8473588549712621,1.1773011100969801,7.5652074527773205,-0.209857235931852,stable,-37.943485260009766,0.3696648180484772,0.361702024936676,0.9379021525382996,He-WD
2725,1.93396130513033,0.838331182684998,2.30691801172928,3.23893495789007,-0.383757308014315,merger,0.0,0.0,0.0,0.0,merger
2726,1.4227242228048798,0.9744989515469359,1.45995459568881,148.622466147952,-0.278164820779127,stable,725.0385131835938,0.45463505387306213,0.43870580196380615,0.9569624066352844,He-WD
2727,1.6078093964092801,0.44008771026528,3.65338399347737,88.2011447145488,-0.592705575626141,merger,0.0,0.0,0.0,0.0,merger
2728,2.74984292586065,1.65993858969677,1.6565931673189098,3.8847624312743503,-0.029939068430551,stable,-4.56207799911499,0.22715120017528534,0.4226311147212982,1.6480554342269897,HB
2729,1.07595759509528,0.9158682741194741,1.17479513757556,494.496052135391,-0.147083090038236,stable,1419.488037109375,0.5264274477958679,0.48514750599861145,0.8966819643974304,HB
2730,1.94578742132469,0.9424533595863579,2.06459810613726,3.2552865376256297,-0.35623355082148106,merger,0.0,0.0,0.0,0.0,merger
2731,0.9305574941130529,0.10997001815678199,8.46191998246628,70.9448743086779,-0.756551171584711,merger,0.0,0.0,0.0,0.0,merger
2732,1.4483710869586297,0.7129721871042081,2.03145524209198,215.07868612346803,-0.40567272848981606,stable,542.9010620117188,0.6269146203994751,0.4122609496116638,0.7022255659103394,He-WD
2733,3.92363336957282,1.5820316630263898,2.4801231614207997,1.63282100518056,-0.9249259565027229,stable,-237.73443603515625,0.0660347193479538,0.38345253467559814,1.6854393482208252,HB
2734,1.51617953065128,1.09884622621425,1.3797922716400701,576.334714488161,0.49230737578562295,stable,2222.903076171875,0.42338404059410095,0.49957403540611267,1.0607317686080933,HB
2735,1.3356952948415701,1.12571738037384,1.1865280914451202,72.6362019335703,-0.395253966630202,stable,481.240478515625,0.37103793025016785,0.40049901604652405,1.1161800622940063,He-WD
2736,2.35473005483582,1.4712967430281398,1.6004453663028202,2.09901766822489,-0.68767032423205,stable,111.80181121826172,0.23968079686164856,0.42819374799728394,1.4696757793426514,HB
2737,1.66224476530117,1.43095166950202,1.16163585446575,34.7013326640474,-0.454210901509335,stable,422.4311218261719,0.2650473415851593,0.4007178843021393,1.4773423671722412,He-WD
2738,0.783995216715894,0.366491742818206,2.13918930529571,12.0693194151757,-2.18520712351081,stable,-242.96038818359375,0.9929596185684204,0.37898582220077515,0.3389420807361603,He-WD
2739,1.93873328583651,1.1417345074593301,1.69805963923322,4.47901412404712,-0.88141697186352,stable,36.757198333740234,0.3331077992916107,0.36891648173332214,1.1219635009765625,sdB
2740,1.8167249974862798,1.78536623017412,1.01756433317835,24.648448315282803,0.15261014552106303,stable,634.6502075195312,0.20370128750801086,0.39313334226608276,1.8061646223068237,He-WD
2741,2.2345689270425697,1.09134542410053,2.04753589257431,10.725410219443999,0.26274512509020803,merger,0.0,0.0,0.0,0.0,merger
2742,0.761521815016289,0.09745016176967901,7.814474611300559,3.7106338445626803,-2.14549049321929,merger,0.0,0.0,0.0,0.0,merger
2743,1.49597616735309,0.29190119661674396,5.1249401670567805,42.1826977725134,0.14736725772846201,merger,0.0,0.0,0.0,0.0,merger
2744,1.4820056831608603,0.8137928504100269,1.8211092447103199,10.157954754927198,-0.813259391745784,stable,137.7132568359375,0.46435821056365967,0.3556418716907501,0.8040125966072083,He-WD
